Date,Close,市值(元),流通市值(元),自由流通市值(元),pe,PE-TTM 分位点,PE-TTM 80%分位点值,PE-TTM 50%分位点值,PE-TTM 20%分位点值
2021-03-25,15479.75,=4683489004632.3506,=4592890404883,=1967755227510.4399,44.8152,=0.9461,=36.7908,=31.2442,=27.4328
2021-03-26,16078.08,=4828282609617.7305,=4735330644854,=2028544348965.0295,46.5641,=0.9561,=36.8475,=31.2453,=27.4328
2021-03-29,16384.61,=4903371412637.2305,=4807479201857,=2059694552874.9199,47.4364,=0.9601,=36.8508,=31.2465,=27.4328
2021-03-30,16453.77,=4940792173400.4492,=4844839389667,=2075562657231.2805,47.3661,=0.9582,=36.8802,=31.2476,=27.4328
2021-03-31,16149.39,=4838007631119.2295,=4743637395010,=2133689485801.2500,46.6408,=0.9549,=36.9016,=31.2593,=27.4328
2021-04-01,16567.68,=4942953450198.9785,=4844871576498,=2177976151193.0305,47.6019,=0.9615,=36.9016,=31.2709,=27.4890
2021-04-02,17412.69,=5200566248228.2002,=5099847370273,=2292873405682.4702,49.4708,=0.9675,=36.9125,=31.2716,=27.4890
2021-04-06,17159.19,=5132683928964.4189,=5034128757544,=2262287422248.6797,48.3008,=0.9642,=36.9289,=31.2724,=27.4890
2021-04-07,16344.57,=4925377709514.1299,=4831960330227,=2172685081232.9900,46.3372,=0.9497,=36.9504,=31.2740,=27.4890
2021-04-08,16690.2,=4980787584992.0898,=4885883285859,=2195353754892.3997,47.0988,=0.9557,=36.9547,=31.2757,=27.4890
2021-04-09,16185.42,=4846323416700.6602,=4753383903230,=2136188935950.0105,46.0371,=0.9478,=36.9547,=31.2803,=27.4914
2021-04-12,16205.56,=4824785947813.2598,=4732356911506,=2126024508921.0295,46.8263,=0.9531,=36.9576,=31.2849,=27.4914
2021-04-13,16362.26,=4860506737767.0605,=4768489236801,=2143717256896.9700,47.8299,=0.9624,=37.0285,=31.2893,=27.4914
2021-04-14,16585.13,=4915885295334.8193,=4822689342281,=2167937608669.6399,49.1924,=0.9664,=37.0358,=31.2936,=27.4914
2021-04-15,16450.63,=4840378554795.3594,=4748510731838,=2134850778832.3101,49.4356,=0.9670,=37.0441,=31.2978,=27.4914
2021-04-16,16879.95,=4949986733179.4688,=4854431239873,=2183150558031.5701,51.5443,=0.9710,=37.0441,=31.3021,=27.4987
2021-04-19,17100.49,=5023937924944.2197,=4926469999053,=2215354768031.1504,52.5915,=0.9737,=37.0547,=31.3033,=27.4987
2021-04-20,17305.71,=5061446661807.3105,=4962121242990,=2230636173494.6201,53.5796,=0.9796,=37.0782,=31.3045,=27.4987
2021-04-21,17748.29,=5104867606756.5898,=5003235802328,=2245947985281.2900,54.73,=0.9888,=37.0920,=31.3056,=27.4987
2021-04-22,17743.17,=5077916069993.5898,=4975936533317,=2232069816139.2500,54.5278,=0.9869,=37.1254,=31.3067,=27.4987
2021-04-23,17954.1,=5187187182436.3203,=5084410488045,=2282167616060.9004,53.7431,=0.9803,=37.1254,=31.3121,=27.5067
2021-04-26,17684.46,=5107830750228.8691,=5006842120595,=2246929020795.7397,50.5366,=0.9665,=37.1665,=31.3176,=27.5067
2021-04-27,17942.38,=5175378511883.5215,=5073574325877,=2275530950681.4395,50.1063,=0.9652,=37.2031,=31.3349,=27.5067
2021-04-28,18420.4,=5180196011565.7305,=5076466879643,=2275441663896.1201,49.3539,=0.9607,=37.2052,=31.3522,=27.5067
2021-04-29,18396.8,=5178797239880.4902,=5070149472818,=2278084224363.9897,49.787,=0.9627,=37.2180,=31.3523,=27.5067
2021-04-30,18171.81,=5111667400666.7314,=5006186898355,=2251166764339.4302,48.5665,=0.9575,=37.2180,=31.3523,=27.5100
2021-05-06,17589.69,=4962285928117.2598,=4862653461630,=2186523523201.4895,47.3392,=0.9470,=37.2267,=31.3561,=27.5100
2021-05-07,17279.09,=4857834918582.2402,=4757712841245,=2137547731196.9800,45.6906,=0.9353,=37.2303,=31.3598,=27.5100
2021-05-10,16967.53,=4770631914399.7402,=4672810388917,=2098884493211.6001,45.187,=0.9314,=37.2307,=31.3605,=27.5100
2021-05-11,17610.57,=4962250552920.5293,=4862179103037,=2185366367378.1001,47.0434,=0.9458,=37.2562,=31.3612,=27.5100
2021-05-12,17916.98,=5027868657506.5098,=4928266223279,=2214919708951.2695,47.2947,=0.9465,=37.2562,=31.3644,=27.5138
2021-05-13,17950.89,=5013670843034.7588,=4913103488056,=2207984932063.4302,47.5789,=0.9511,=37.2574,=31.3677,=27.5138
2021-05-14,18224.23,=5120112697672.5703,=5018124973009,=2254440172903.4297,47.5578,=0.9505,=37.2705,=31.3697,=27.5138
2021-05-17,18597.55,=5247376689051.3496,=5143628453459,=2310526856488.0200,47.8599,=0.9544,=37.2722,=31.3716,=27.5138
2021-05-18,18637.34,=5258049109654.7998,=5155072693784,=2315913803123.0298,48.2641,=0.9551,=37.3469,=31.3817,=27.5138
2021-05-19,18473.0,=5239237280026.5293,=5137337239835,=2307766093724.1802,47.7117,=0.9512,=37.3469,=31.3918,=27.5222
2021-05-20,18943.78,=5301346601695.2002,=5197155105298,=2334460789560.3804,49.7964,=0.9630,=37.3587,=31.3918,=27.5222
2021-05-21,19001.49,=5269992530710.0215,=5163667126908,=2319580801598.8696,50.6365,=0.9669,=37.3653,=31.3918,=27.5222
2021-05-24,19527.61,=5389311456828.4492,=5277099046419,=2370808379969.0903,53.1863,=0.9747,=37.3813,=31.3955,=27.5222
2021-05-25,20246.7,=5663125991386.3496,=5547400274389,=2493206711181.2002,53.9778,=0.9818,=37.3933,=31.3991,=27.5222
2021-05-26,20065.08,=5658015582885.7100,=5543014760835,=2492421986721.4297,53.7164,=0.9786,=37.3933,=31.4039,=27.5236
2021-05-27,20180.37,=5695439276141.4697,=5578836005776,=2510063850015.6997,54.0409,=0.9825,=37.4005,=31.4087,=27.5236
2021-05-28,20208.19,=5676689865566.2510,=5560549384277,=2501054836906.6401,54.3621,=0.9858,=37.4084,=31.4100,=27.5236
2021-05-31,20332.72,=5669943361541.3701,=5553717292216,=2497492666820.3506,54.6776,=0.9884,=37.4125,=31.4113,=27.5236
2021-06-01,20592.09,=5731069131562.9688,=5610176997318,=2522682847395.9102,55.8437,=0.9929,=37.4334,=31.4114,=27.5236
2021-06-02,20277.03,=5661933752736.5400,=5544729558014,=2493232016648.2598,55.1003,=0.9903,=37.4334,=31.4114,=27.5418
2021-06-03,20606.37,=5701502012012.1006,=5583432837320,=2509573799746.7192,55.9851,=0.9929,=37.4773,=31.4116,=27.5418
2021-06-04,21025.45,=5782380592573.4697,=5689253329697,=2545903965432.4995,57.9584,=0.9955,=37.4845,=31.4117,=27.5418
2021-06-07,21385.6,=5836080311218.5996,=5741472796260,=2568433761819.6802,59.3679,=0.9968,=37.4885,=31.4148,=27.5418
2021-06-08,19905.75,=5540122547443.4297,=5452258314377,=2439300804497.3496,54.3794,=0.9820,=37.5075,=31.4179,=27.5418
2021-06-09,19921.04,=5553091619490.3506,=5462183026813,=2442659390766.9600,53.5422,=0.9697,=37.5075,=31.4191,=27.5762
2021-06-10,20292.94,=5658463005046.6504,=5566260515744,=2487436820798.7402,53.2769,=0.9678,=37.5179,=31.4203,=27.5762
2021-06-11,19620.71,=5507765722644.6299,=5422272813413,=2423756397291.0796,51.8064,=0.9601,=37.5534,=31.4203,=27.5762
2021-06-15,19616.84,=5516020359303.8115,=5431712893082,=2426394352322.6509,52.0954,=0.9614,=37.5685,=31.4203,=27.5762
2021-06-16,19332.17,=5424346828233.6006,=5340516436741,=2385588470820.9399,51.3668,=0.9576,=37.5726,=31.4213,=27.5762
2021-06-17,19743.34,=5471510442402.7607,=5386737090642,=2406453609883.5801,53.575,=0.9705,=37.5726,=31.4222,=27.5780
2021-06-18,19401.61,=5346552625567.9805,=5263328960798,=2351986648547.7900,53.627,=0.9718,=37.5795,=31.4224,=27.5780
2021-06-21,19227.98,=5332620586606.8203,=5251166231099,=2347591590428.3599,53.5274,=0.9679,=37.5993,=31.4225,=27.5780
2021-06-22,19344.57,=5344152635957.3594,=5261404543258,=2352083462650.7798,53.6451,=0.9725,=37.6613,=31.4249,=27.5780
2021-06-23,18638.9,=5193337004277.0098,=5113447758628,=2289559296454.0996,52.0049,=0.9577,=37.6740,=31.4273,=27.5780
2021-06-24,18803.64,=5256411414637.4004,=5174659941430,=2314770994239.7700,51.6354,=0.9559,=37.6740,=31.4296,=27.5828
2021-06-25,19185.04,=5347002051513.9512,=5261874511327,=2353549448276.6094,52.3902,=0.9597,=37.6831,=31.4319,=27.5828
2021-06-28,19352.04,=5394450226534.0313,=5308590574306,=2374508331229.1201,52.8718,=0.9623,=37.6886,=31.4347,=27.5828
2021-06-29,18930.94,=5281894872684.9697,=5198426491948,=2323440589540.9204,51.5978,=0.9540,=37.7113,=31.4375,=27.5828
2021-06-30,19105.5,=5298524326464.2900,=5212829965383,=2329631504774.0903,52.4654,=0.9592,=37.7119,=31.4460,=27.5828
2021-07-01,19362.56,=5382278763115.2803,=5296640650226,=2366492366025.0601,52.9547,=0.9624,=37.7119,=31.4546,=27.5882
2021-07-02,18546.57,=5151739645517.9307,=5069164923329,=2265675336602.8501,50.6561,=0.9503,=37.7674,=31.4566,=27.5882
2021-07-05,18718.13,=5139056016513.0889,=5055995059294,=2256929181717.9297,51.3822,=0.9510,=37.7767,=31.4585,=27.5882
2021-07-06,18689.96,=5147156682882.8105,=5062318271028,=2261313369196.9155,51.2851,=0.9497,=37.8004,=31.4650,=27.5882
2021-07-07,18952.72,=5185401783181.5410,=5101279628765,=2278579210668.1411,52.2864,=0.9574,=37.8040,=31.4715,=27.5882
2021-07-08,18649.4,=5092017405003.2607,=5009484381451,=2235720075283.5781,51.1023,=0.9485,=37.8040,=31.4778,=27.5907
2021-07-09,17906.18,=4984045427309.4502,=4906448688687,=2191485203718.0132,48.9945,=0.9377,=37.8042,=31.4842,=27.5907
2021-07-12,18067.66,=5005619056832.1904,=4923958150410,=2199026758185.3389,49.4346,=0.9397,=37.8117,=31.4843,=27.5907
2021-07-13,18554.44,=5101177989855.3496,=5019358730485,=2237970891327.8330,50.4306,=0.9454,=37.8325,=31.4844,=27.5907
2021-07-14,18664.66,=5090380453819.0215,=5009132403391,=2231673317256.0459,50.8314,=0.9480,=37.8744,=31.4864,=27.5907
2021-07-15,19189.41,=5205270288320.1592,=5123195743767,=2281060266831.8374,52.2295,=0.9569,=37.8744,=31.4883,=27.6658
2021-07-16,19009.33,=5130556004574.8203,=5046500495903,=2245536877929.7549,51.4185,=0.9500,=37.8792,=31.4888,=27.6658
2021-07-19,19187.07,=5182798801517.0596,=5098737623960,=2268686710173.8740,51.6405,=0.9525,=37.8963,=31.4893,=27.6658
2021-07-20,19206.89,=5191414491726.6797,=5107473777150,=2273444081633.1528,52.1988,=0.9564,=37.9039,=31.4918,=27.6658
2021-07-21,19179.88,=5175641299707.7500,=5089563737812,=2264846150675.5869,52.4994,=0.9589,=37.9114,=31.4944,=27.6658
2021-07-22,18791.56,=5098496076072.1904,=5009790253497,=2229811503549.5488,51.282,=0.9457,=37.9114,=31.4959,=27.6787
2021-07-23,18336.81,=4978630572997.0293,=4892534373822,=2177386214521.8420,49.2373,=0.9331,=37.9208,=31.4973,=27.6787
2021-07-26,16916.45,=4646862007385.2100,=4567016403024,=2034378631770.1104,45.7022,=0.9041,=37.9618,=31.5061,=27.6787
2021-07-27,16249.94,=4420936772895.3408,=4343354597261,=1932850102827.2629,43.8007,=0.8953,=37.9814,=31.5149,=27.6787
2021-07-28,16383.2,=4513010251299.5498,=4436661530220,=1974583658269.5515,44.468,=0.8967,=37.9979,=31.5151,=27.6787
2021-07-29,16119.58,=4456871515992.7900,=4380999492522,=1949628187904.3921,44.0433,=0.8948,=37.9979,=31.5153,=27.6850
2021-07-30,15084.97,=4215601485060.8901,=4143819479436,=1846401461522.1165,41.426,=0.8823,=38.0113,=31.5177,=27.6850
2021-08-02,15984.87,=4441595405642.4404,=4366518708001,=1944499586748.0029,43.4026,=0.8931,=38.0122,=31.5202,=27.6850
2021-08-03,16136.84,=4470958269881.0605,=4394968469691,=1956401220233.0977,43.3923,=0.8919,=38.0650,=31.5209,=27.6850
2021-08-04,15871.89,=4395123379832.8999,=4320130814218,=1923200021146.6179,42.9133,=0.8888,=38.0715,=31.5216,=27.6850
2021-08-05,15638.68,=4320331464695.4399,=4246726466932,=1890041833804.6040,42.07,=0.8839,=38.0715,=31.5311,=27.6996
2021-08-06,15579.1,=4278940091746.6899,=4205994005222,=1871962555420.1721,41.7383,=0.8821,=38.1091,=31.5407,=27.6996
2021-08-09,15765.14,=4334498432276.4600,=4261017067719,=1897303521456.5188,42.482,=0.8846,=38.1120,=31.5435,=27.6996
2021-08-10,16842.08,=4629543260096.1797,=4551692304219,=2025919474997.8469,45.1234,=0.8997,=38.1545,=31.5462,=27.6996
2021-08-11,16548.25,=4534865024058.8799,=4458078748862,=1983497283372.8459,44.4432,=0.8961,=38.1726,=31.5471,=27.6996
2021-08-12,16248.78,=4411581737510.0605,=4335297472934,=1928196712985.7456,43.9203,=0.8936,=38.1726,=31.5480,=27.7081
2021-08-13,16379.6,=4447283510683.0791,=4370078995825,=1943287963182.8176,44.3123,=0.8956,=38.1728,=31.5484,=27.7081
2021-08-16,16420.51,=4452949737308.4404,=4375182348677,=1944403669363.1497,44.3332,=0.8956,=38.1768,=31.5489,=27.7081
2021-08-17,15620.79,=4257503633204.4189,=4183191367007,=1860571663982.3730,42.3709,=0.8813,=38.1804,=31.5569,=27.7081
2021-08-18,15719.79,=4249607538201.8999,=4173472273199,=1856065054972.6890,42.8019,=0.8833,=38.2156,=31.5648,=27.7081
2021-08-19,15511.12,=4207707318859.0400,=4132292122313,=1838457374217.4221,42.2962,=0.8796,=38.2156,=31.5664,=27.7408
2021-08-20,14434.7,=3957560183860.4502,=3886290787470,=1730231409842.3860,39.793,=0.8491,=38.2535,=31.5681,=27.7408
2021-08-23,14729.44,=4016689651426.6191,=3941956354733,=1755764436533.4688,41.176,=0.8729,=38.2570,=31.5774,=27.7408
2021-08-24,15135.08,=4132757247014.5698,=4057345217880,=1808613622337.2380,42.0396,=0.8780,=38.3132,=31.5867,=27.7408
2021-08-25,15615.89,=4250738194655.6504,=4173148668335,=1860743463401.8215,43.1878,=0.8886,=38.3352,=31.5919,=27.7408
2021-08-26,15053.75,=4083088154166.0298,=4006880390763,=1785252741962.4363,42.3292,=0.8794,=38.3352,=31.5970,=27.7609
2021-08-27,15048.78,=4079208543733.6504,=4004131988473,=1920897607904.8376,41.4725,=0.8732,=38.3542,=31.6045,=27.7609
2021-08-30,15191.76,=4092782054233.6499,=4015677935700,=1943812636400.4656,41.8684,=0.8758,=38.3701,=31.6119,=27.7609
2021-08-31,14903.3,=4014917894472.6694,=3938313800171,=1906572540943.5730,41.121,=0.8696,=38.3783,=31.6171,=27.7609
2021-09-01,15422.97,=4164010057516.4399,=4085127129359,=1974220472846.5044,42.9715,=0.8871,=38.3849,=31.6223,=27.7609
2021-09-02,15161.83,=4111856772522.1299,=4033683274096,=1946536294037.4824,42.7259,=0.8822,=38.3849,=31.6261,=27.7789
2021-09-03,15301.87,=4182630666766.9199,=4105101597307,=1979932512310.8132,43.1268,=0.8879,=38.3901,=31.6300,=27.7789
2021-09-06,15827.25,=4272551735623.3599,=4192589203358,=2024408596362.5027,44.8989,=0.8997,=38.3911,=31.6307,=27.7789
2021-09-07,15933.16,=4283507575220.4102,=4203376487950,=2031191613380.4761,45.2354,=0.9016,=38.3918,=31.6315,=27.7789
2021-09-08,15599.85,=4191543509793.8198,=4112544284062,=1986625489643.4099,44.6037,=0.8967,=38.4080,=31.6391,=27.7789
2021-09-09,15579.36,=4188936635827.0400,=4109870594763,=1985585611849.6389,44.3159,=0.8943,=38.4080,=31.6467,=27.7848
2021-09-10,15962.16,=4284537836793.7998,=4204242282687,=2033681806669.8115,44.8037,=0.8968,=38.4098,=31.6590,=27.7848
2021-09-13,15814.97,=4242676118669.2295,=4162687340462,=2015821987852.1765,43.9375,=0.8907,=38.4213,=31.6714,=27.7848
2021-09-14,15766.36,=4235135471119.1499,=4155850005572,=2014741249746.6616,43.5403,=0.8883,=38.4549,=31.6743,=27.7848
2021-09-15,15296.63,=4113885945305.8906,=4036252896719,=1956461518393.8669,42.44,=0.8755,=38.4588,=31.6772,=27.7848
2021-09-16,15465.46,=4153673438963.3398,=4075289938040,=1977205405287.6721,42.8017,=0.8780,=38.4588,=31.6777,=27.7883
2021-09-17,16107.23,=4293015786351.8301,=4212688800800,=2048396154768.1973,44.1281,=0.8916,=38.4590,=31.6782,=27.7883
2021-09-22,15566.45,=4152415781431.9189,=4076412767415,=1984365291180.5229,42.5447,=0.8757,=38.5010,=31.6839,=27.7883
2021-09-23,15634.19,=4157643227952.4600,=4082079242268,=1987940733177.1423,42.8454,=0.8801,=38.5292,=31.6895,=27.7883
2021-09-24,16064.81,=4292739225361.7900,=4215703627917,=2052305814493.9399,43.9151,=0.8894,=38.5639,=31.6944,=27.7883
2021-09-27,17092.69,=4645720848367.9707,=4563126808685,=2213125847555.4077,46.7419,=0.9134,=38.5639,=31.6992,=27.8017
2021-09-28,16828.22,=4571766140165.6592,=4490329756722,=2177327422542.7705,45.2284,=0.9012,=38.6135,=31.7024,=27.8017
2021-09-29,16770.73,=4568313819085.1406,=4487784485919,=2175968198548.5117,44.9208,=0.8988,=38.6186,=31.7056,=27.8017
2021-09-30,16869.66,=4595355078461.4004,=4514778253462,=2187273064820.1089,45.1138,=0.8994,=38.6232,=31.7082,=27.8017
2021-10-08,17400.57,=4691897894992.5898,=4607171816476,=2232993945317.7295,46.6607,=0.9130,=38.6244,=31.7107,=27.8017
2021-10-11,17357.72,=4715175662243.7998,=4629799521780,=2241028351621.2930,46.5376,=0.9100,=38.6244,=31.7240,=27.8165
2021-10-12,17406.37,=4730163942839.1602,=4644772298564,=2248001566343.5029,46.6719,=0.9131,=38.6761,=31.7373,=27.8165
2021-10-13,18121.68,=4907394510483.5791,=4819644805113,=2333607137717.1865,48.3778,=0.9309,=38.7046,=31.7485,=27.8165
2021-10-14,18080.64,=4883355839026.0703,=4797221810726,=2326008064980.3574,48.1715,=0.9279,=38.7202,=31.7597,=27.8165
2021-10-15,17962.58,=4862399827874.7500,=4777471664079,=2318400847236.9419,47.6736,=0.9243,=38.7205,=31.7654,=27.8165
2021-10-18,16638.7,=4527773372125.9102,=4448020939760,=2155124776970.5669,44.1698,=0.8864,=38.7205,=31.7711,=27.8236
2021-10-19,17099.79,=4609732507706.2100,=4526715757623,=2196552638680.3960,45.1981,=0.8975,=38.7300,=31.7747,=27.8236
2021-10-20,17239.37,=4658876005813.5889,=4575089940379,=2219177207042.9219,45.6523,=0.9012,=38.7379,=31.7783,=27.8236
2021-10-21,17305.78,=4671622845308.7207,=4587669085207,=2223987697006.2441,46.5644,=0.9098,=38.7497,=31.7871,=27.8236
2021-10-22,17485.34,=4765089584629.1104,=4680577024615,=2267501036241.6973,46.7814,=0.9123,=38.7695,=31.7958,=27.8236
2021-10-25,17278.54,=4697813911953.2002,=4613853023104,=2236076740565.7100,46.0159,=0.9038,=38.7695,=31.7962,=27.8345
2021-10-26,17264.03,=4683283186048.6094,=4599591404623,=2228529035373.8721,46.2586,=0.9051,=38.7701,=31.7966,=27.8345
2021-10-27,16843.52,=4574633139858.7695,=4492214758105,=2175524762438.1104,45.1527,=0.8936,=38.7931,=31.8029,=27.8345
2021-10-28,16966.51,=4594569427997.7705,=4510973979031,=2182749912471.2107,45.1419,=0.8931,=38.8433,=31.8092,=27.8345
2021-10-29,16981.25,=4601482596367.0195,=4517370662572,=2036154185774.9504,45.1667,=0.8937,=38.8470,=31.8104,=27.8345
2021-11-01,16809.6,=4523568345224.3193,=4438543008543,=2002635478137.6599,44.6115,=0.8865,=38.8470,=31.8116,=27.8580
2021-11-02,16482.5,=4477777494762.4707,=4395464802123,=1982281734176.7900,43.5915,=0.8763,=38.8663,=31.8130,=27.8580
2021-11-03,16303.5,=4404696764253.3799,=4324421493998,=1950988343037.4204,43.2394,=0.8727,=38.8823,=31.8145,=27.8580
2021-11-04,17000.33,=4555199545448.5508,=4468536970707,=2015069724056.6003,44.8954,=0.8892,=38.8833,=31.8159,=27.8580
2021-11-05,17046.96,=4583739007460.0215,=4497901156496,=2029063794092.8101,45.3651,=0.8971,=38.8898,=31.8174,=27.8580
2021-11-08,17024.05,=4585726013447.2598,=4500914816423,=2029257965424.9695,45.1625,=0.8929,=38.8898,=31.8316,=27.8723
2021-11-09,16871.01,=4528414342707.2002,=4444307344811,=2002992157909.3899,44.8113,=0.8857,=38.8923,=31.8458,=27.8723
2021-11-10,16545.88,=4441213976555.7598,=4358663478950,=1964065096722.9500,43.9668,=0.8773,=38.9009,=31.8477,=27.8723
2021-11-11,16556.2,=4461412012906.0098,=4378777055663,=1973535716621.1799,44.1366,=0.8786,=38.9120,=31.8496,=27.8723
2021-11-12,16300.94,=4428243327185.0703,=4346576413502,=1958819900609.9299,43.4086,=0.8721,=38.9241,=31.8503,=27.8723
2021-11-15,16347.88,=4422372972047.0498,=4341016609868,=1955815559424.6499,43.4749,=0.8721,=38.9241,=31.8510,=27.8949
2021-11-16,16981.86,=4573129732361.6211,=4487669744323,=2020450988621.2300,45.2786,=0.8969,=38.9463,=31.8551,=27.8949
2021-11-17,16877.82,=4545879441993.7393,=4461303810685,=2008577546463.3303,44.8275,=0.8861,=39.0202,=31.8591,=27.8949
2021-11-18,16896.79,=4539891495603.8506,=4453969627099,=2004359075073.5403,45.08,=0.8898,=39.0556,=31.8609,=27.8949
2021-11-19,17143.85,=4620261913449.0693,=4534211383291,=2041097892371.9204,45.8378,=0.9019,=39.0738,=31.8627,=27.8949
2021-11-22,17309.56,=4674496899737.5107,=4587148403330,=2065974390168.3401,46.6442,=0.9110,=39.0738,=31.8647,=27.9067
2021-11-23,17286.24,=4712611422573.2695,=4626879278332,=2085045803565.4600,46.7534,=0.9129,=39.0972,=31.8667,=27.9067
2021-11-24,17755.06,=4843175718058.3389,=4756338198702,=2143358676873.0403,47.7496,=0.9261,=39.1071,=31.8913,=27.9067
2021-11-25,17665.46,=4844861174121.0498,=4758783724058,=2145197730200.7400,47.3425,=0.9184,=39.1193,=31.9159,=27.9067
2021-11-26,17619.73,=4821809012314.6201,=4736217943259,=2134775764441.9299,46.9735,=0.9154,=39.1681,=31.9191,=27.9067
2021-11-29,17754.94,=4889319656716.4902,=4803855250726,=2166477829851.4304,47.2135,=0.9167,=39.1681,=31.9224,=27.9125
2021-11-30,17389.39,=4770916007042.0303,=4686106228461,=2111987411751.3997,46.5296,=0.9041,=39.2181,=31.9245,=27.9125
2021-12-01,17497.13,=4792170166045.9502,=4707344432948,=2121744421222.4795,46.7091,=0.9096,=39.2523,=31.9267,=27.9125
2021-12-02,17689.93,=4819904361900.2393,=4734671354764,=2134671041872.6396,47.088,=0.9156,=39.2964,=31.9277,=27.9125
2021-12-03,18239.1,=4945613749965.0508,=4858531076964,=2190677210748.2100,48.3489,=0.9318,=39.3181,=31.9286,=27.9125
2021-12-06,18122.66,=4931052828600.5303,=4844894483043,=2185254937234.3701,48.2486,=0.9295,=39.3181,=31.9389,=27.9216
2021-12-07,18096.85,=4918737135863.8105,=4833697276874,=2181026041598.5400,48.4514,=0.9331,=39.3347,=31.9493,=27.9216
2021-12-08,18826.61,=5130537440254.8496,=5040333122198,=2273055527940.0498,50.6921,=0.9469,=39.3409,=31.9568,=27.9216
2021-12-09,19086.07,=5223808913008.8496,=5133433617136,=2317095402391.0005,51.6475,=0.9541,=39.3485,=31.9644,=27.9216
2021-12-10,19053.36,=5210901177737.6904,=5121265195289,=2312252495698.7100,51.7884,=0.9541,=39.3488,=31.9646,=27.9216
2021-12-13,19253.36,=5283778694515.3818,=5193037614886,=2344604674650.6597,54.9089,=0.9875,=39.3488,=31.9648,=27.9266
2021-12-14,19420.8,=5340207561592.1201,=5248541106588,=2370361467297.7695,55.6067,=0.9899,=39.3530,=31.9729,=27.9266
2021-12-15,19166.57,=5276569260505.8301,=5186749093168,=2343517330223.6104,54.8167,=0.9863,=39.3641,=31.9810,=27.9266
2021-12-16,18837.17,=5215606210533.2598,=5125985954008,=2318889494577.1196,54.043,=0.9774,=39.3715,=31.9834,=27.9266
2021-12-17,18295.22,=5053142563150.2002,=4966119883256,=2246589118859.6699,52.8741,=0.9620,=39.3883,=31.9859,=27.9266
2021-12-20,18347.28,=5072292532237.6797,=4985781901026,=2254043099594.4595,52.9088,=0.9620,=39.3883,=31.9927,=27.9425
2021-12-21,18179.85,=5018390725841.2402,=4931960443033,=2230331922180.5503,52.6696,=0.9584,=39.3958,=31.9995,=27.9425
2021-12-22,18219.12,=5036082561265.8799,=4949084520752,=2238593433826.0400,52.824,=0.9596,=39.3964,=31.9999,=27.9425
2021-12-23,18642.78,=5176975413494.0498,=5090014967389,=2303458645773.9102,54.0202,=0.9757,=39.4162,=32.0002,=27.9425
2021-12-24,18745.64,=5284275625136.0107,=5197477248515,=2351817706594.3501,53.8072,=0.9733,=39.4424,=32.0054,=27.9425
2021-12-27,18596.06,=5184290386633.3506,=5099690608809,=2305480509184.0200,52.9395,=0.9609,=39.4424,=32.0105,=27.9587
2021-12-28,18796.13,=5220551804315.3809,=5133284983816,=2319823814467.5195,53.8315,=0.9739,=39.4923,=32.0150,=27.9587
2021-12-29,17853.54,=4970068987112.5098,=4887133724474,=2207508207826.0298,50.8711,=0.9396,=39.5078,=32.0194,=27.9587
2021-12-30,18039.11,=5032561990434.9707,=4949641341055,=2235406796169.1597,50.973,=0.9397,=39.5283,=32.0240,=27.9587
2021-12-31,17846.77,=4974644857786.2295,=4893135268737,=2210031758846.6904,50.4454,=0.9350,=39.5803,=32.0285,=27.9587
2022-01-04,17748.87,=4962105876231.2002,=4881748010387,=2206456929358.5405,50.1562,=0.9333,=39.5803,=32.0290,=27.9637
2022-01-05,17593.48,=4913239982510.1895,=4833052815127,=2184815090956.3101,49.7049,=0.9292,=39.6640,=32.0295,=27.9637
2022-01-06,17352.14,=4827823343895.6797,=4747748103805,=2145728141395.5000,49.2604,=0.9257,=39.6926,=32.0353,=27.9637
2022-01-07,16996.09,=4737380550716.3389,=4658319858540,=2105006167386.1299,47.8387,=0.9151,=39.7239,=32.0411,=27.9637
2022-01-10,16910.52,=4747178531629.2598,=4668325962497,=2110175528043.9500,47.7488,=0.9122,=39.7341,=32.0497,=27.9637
2022-01-11,16715.71,=4691075014635.2002,=4613789488830,=2084847191044.5200,47.2686,=0.9028,=39.7341,=32.0582,=27.9685
2022-01-12,16806.56,=4739393928036.0391,=4662022162710,=2108255618697.8301,47.6379,=0.9105,=39.7466,=32.0639,=27.9685
2022-01-13,16217.47,=4548851828317.3701,=4474245932295,=2022302335700.0205,45.842,=0.8824,=39.7864,=32.0696,=27.9685
2022-01-14,16100.74,=4519340302633.6709,=4446086553500,=2010021555432.0696,45.4843,=0.8777,=39.7908,=32.0702,=27.9685
2022-01-17,16189.26,=4529452322435.4697,=4455827122753,=2013824928493.6104,45.7199,=0.8813,=39.7930,=32.0707,=27.9685
2022-01-18,16493.31,=4605339297822.4902,=4530427611831,=2048226873058.1704,46.4539,=0.8873,=39.7930,=32.0763,=28.0291
2022-01-19,16315.15,=4603525304407.0898,=4529224046798,=2047915402925.2505,45.7269,=0.8809,=39.8094,=32.0820,=28.0291
2022-01-20,16598.76,=4706982488773.3105,=4631836005263,=2095131155518.3000,46.6377,=0.8915,=39.8209,=32.0908,=28.0291
2022-01-21,16817.58,=4762183189464.8096,=4684919673753,=2118558528407.0503,47.4645,=0.9074,=39.8342,=32.0996,=28.0291
